x
2
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
1 week
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3
NA
2
NA
NA
7
NA
NA
NA
2
NA
4
1
NA
NA
NA
NA
NA
NA
NA
3
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7
5
NA
NA
NA
NA
NA
4
4
2
2
2
NA
2
4
NA
NA
NA
3
3
NA
2
2
NA
NA
9
NA
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
2
NA
2
3
2
NA
NA
NA
3
3
NA
NA
1
NA
NA
NA
NA
1
NA
NA
NA
NA
NA
NA
2
NA
NA
2
NA
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1 week
1 week
NA
NA
NA
NA
NA
NA
NA
10
4
3
3
NA
NA
9
4
NA
2
NA
3
3
1
NA
1
NA
1
NA
2
NA
NA
3
5
NA
NA
2
3
NA
NA
7
4
NA
2
NA
NA
NA
NA
NA
NA
4
1 week
1 week
NA
NA
NA
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1
NA
NA
NA
2
2
3
NA
NA
NA
6
NA
NA
2
NA
NA
NA
NA
NA
3
NA
NA
NA
1
2
NA
NA
NA
NA
NA
3
NA
NA
NA
NA
5
NA
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
2
NA
NA
NA
NA
NA
NA
NA
3
NA
NA
5
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
4
3
NA
NA
NA
NA
NA
NA
2
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2
NA
NA
NA
1
NA
NA
NA
NA
NA
1
NA
NA
3
NA
NA
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
2
NA
NA
NA
NA
3
NA
5
2
NA
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2
3
NA
NA
3
1
NA
NA
1
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
NA
3
1
NA
4
NA
1
3
1
NA
NA
1
NA
NA
1
NA
NA
NA
NA
NA
4
1
NA
NA
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3
NA
3
4
NA
NA
9
NA
NA
NA
NA
NA
NA
NA
NA
2
7
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3
NA
NA
NA
NA
1 week
3
NA
NA
1
3
2
2
3
NA
1
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
5
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
4
5
NA
6
NA
NA
9
NA
NA
2
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1 week
plus 2
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2
2
2
NA
NA
NA
NA
NA
NA
NA
NA
3
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
9
NA
NA
NA
NA
NA
3
NA
NA
NA
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
